# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 15:53:27 BST 2017 [seed=1501080806070]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(paralog_vret)	tmrca(vret_obsr)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
98760000	-39698.39017745838	-282.04671345588775	-39416.34346400249	3.3789009199277418	0.8124069853696139	0.9705673873649001	1.1371840060202294	1.8256540420881673	3.0358393255051657	0.8743058197838337	5.03402441283259	0.624526162435173	1.7509476751296535	0.1782835439875404	0.3755502672025333	0.16665376135405033	0.3646814540300092	-0.06274175161182836	-20697.51499489287	-18718.82846910962	-36.547216784713775
98770000	-39705.54848975175	-276.88775730363903	-39428.660732448116	3.371779730933853	0.9061085643383594	1.0011231195957337	1.2113647370866982	1.789874649838559	3.0281778971629913	0.8552948163492656	4.780456419808448	0.6303784348373297	1.7392431303253402	0.1745614410948795	0.3231096261549482	0.1675455571657061	0.3241777526303341	0.14234799401410367	-20713.403850497823	-18715.256881950296	-36.51768543771641
98780000	-39701.82368492473	-275.12126439811044	-39426.70242052662	3.038792369318684	0.8973328168132464	1.008862465984041	1.1515937076651472	1.8241181679101655	3.1561947250723024	0.8552948163492656	4.683211139080554	0.6125844741613804	1.7748310516772388	0.18712242992404435	0.37461809231147675	0.17964562573659326	0.3262525156973215	-0.08371411230962532	-20705.531075296753	-18721.171345229865	-34.33782849686073
98790000	-39710.60049705585	-275.96953395594693	-39434.6309630999	3.1310866265114625	0.9009202603937726	1.004810168761992	1.2409783019176572	1.8595807805108842	3.1255618179418776	0.7536668782504298	4.605772159048523	0.6362491475154289	1.7275017049691417	0.18092145197023202	0.4352209744135672	0.16444674018074326	0.3845940273192274	0.08420431299666684	-20707.60990107872	-18727.021062021187	-35.63878750950809
98800000	-39698.68569227699	-276.3835018627185	-39422.302190414266	3.063633682533058	0.7928398173117431	0.99832390753605	1.4839093736773077	1.8593351577903061	3.1850432954570636	0.8966569882650135	5.643885312167809	0.6363115683322891	1.7273768633354212	0.19674765215125778	0.4170728049810251	0.1793242350299975	0.39138430777080724	-0.017242629579252503	-20701.144883209094	-18721.157307205172	-33.83522213724691
98810000	-39699.33963726713	-274.50370851367416	-39424.835928753455	3.1120087942985672	0.7781661272825647	0.9804759186192427	1.303026995137768	1.798093902999866	3.1850432954570636	0.8971482802300293	4.803091670843061	0.6169974685625182	1.7660050628749628	0.20820774643850318	0.44189108946000955	0.19131800636202057	0.4276305005417532	0.270158701905609	-20707.55063714698	-18717.285291606473	-31.683861857458886
98820000	-39691.880670081075	-272.8718406007492	-39419.00882948033	2.958205487954787	0.7753807096337998	0.9945597171939569	1.5516875299583097	1.8858824577546198	3.3109649246164303	0.8913706467146839	4.7950993485751585	0.6175544765643356	1.764891046871328	0.19207967543824261	0.43292270327521215	0.18882518427887568	0.4174174003140108	0.0452625305708554	-20698.499017114824	-18720.5098123655	-31.801117162569867
98830000	-39695.83504800545	-272.77674023005557	-39423.0583077754	2.825278097322894	0.8846786217367357	0.9982832504353254	1.3096395847082278	1.8345947086479	3.1641984299879202	0.911623114002408	5.122294883814947	0.6261377854840194	1.7477244290319602	0.19330662202124202	0.3842373659063963	0.186288150645181	0.32033722011537946	0.20880815048655949	-20694.305504330783	-18728.75280344462	-31.356885379130883
98840000	-39693.0162379796	-275.0397181583169	-39417.976519821284	3.1016132164748447	0.8453061008190987	1.0026038277331502	1.4000099850501568	1.8345947086479	3.221906382854831	0.8819820701432523	5.109245019434367	0.5906616333115919	1.8186767333768152	0.1970041452359348	0.43468026351692113	0.1861816736460667	0.35448349384448297	0.052855407447652505	-20702.90435871323	-18715.07216110806	-33.508453354701196
98850000	-39704.390810928715	-273.5171680085763	-39430.87364292014	2.8842182078144285	0.7743043960976592	1.0074814655010285	1.3148616514241218	1.8236558246018695	3.221906382854831	0.8539067054282831	4.524690726161372	0.6217177728092268	1.7565644543815455	0.18663801652725706	0.36082572850250816	0.18266112661735698	0.3172098004369007	-0.04240148736040014	-20703.45512423401	-18727.418518686132	-33.185939879023614
98860000	-39695.36381059296	-278.37140649611257	-39416.99240409685	3.4135485693784253	0.903052785454998	1.0038637523379674	1.032356458367505	1.8236558246018695	3.278999925163232	0.8539067054282831	5.6925861459064455	0.617020917429074	1.7659581651418512	0.17950199288179414	0.3586558833728103	0.17635766255224966	0.3250270321683731	0.1804145519127762	-20698.714600935127	-18718.277803161724	-35.900144842990706
98870000	-39718.081225212714	-278.2312078506975	-39439.85001736202	3.168581697151447	0.8503861247472677	1.0136132570866359	1.239424403788427	1.818421272443258	3.4023251566258654	0.9307138436505751	5.6925861459064455	0.6082038616222272	1.7835922767555448	0.18067532180756093	0.37509755400510264	0.17925987441973454	0.3370549540445566	0.0915302993276268	-20726.461055108	-18713.38896225402	-34.66306887484422
98880000	-39702.20516056655	-273.4400450798726	-39428.765115486676	2.9133606346674634	0.8744117238246509	1.0100847860000357	1.1406008574888915	1.862448025953588	3.1983005794170825	0.863709138048232	4.097406571126952	0.5916560534567601	1.816687893086479	0.16754796286714	0.35740922144568754	0.1781620819840245	0.3368539948355482	-0.017473644992607434	-20697.82718293126	-18730.93793255542	-33.71683078458226
98890000	-39702.076964292944	-272.0956343420157	-39429.981329950926	2.715574734855006	0.7764731448489419	0.9963501464805428	1.202268140155547	1.7574896139863387	3.241170453972637	0.8166466354986349	5.1183217040002145	0.628500149597262	1.7429997008054752	0.18022838783121534	0.39469325674553724	0.19196156410785256	0.3950195784943239	0.029676100413203618	-20721.45361664974	-18708.527713301188	-30.798115637213513
98900000	-39695.412338396905	-272.8259878699416	-39422.586350526966	2.8723570572455484	0.814548182263471	1.0002354474576751	1.1261487297526502	1.8241129973521633	3.182088287197325	0.882328952046528	4.631683753464127	0.613620702096144	1.772758595807711	0.18551753030164822	0.3959357596352866	0.18835577588137778	0.38484069452427994	-0.002771227270096041	-20708.2170436696	-18714.369306857363	-32.42048359890523
98910000	-39695.31456977736	-277.78617494241394	-39417.528394834946	3.242179215408706	0.9556440964511799	1.018621016454091	1.1915935719359978	1.9241987588259537	3.0780824611396005	0.882328952046528	4.813456170737592	0.629613603616146	1.740772792767707	0.17490796943724246	0.408241832690596	0.17450601954808256	0.38460240710316723	-0.03538446248587026	-20697.56614073848	-18719.962254096466	-35.246729672424735
98920000	-39703.10012397398	-277.77866876036336	-39425.32145521361	3.0622886215562057	0.7056830465197125	0.9759233836948167	1.636151401950213	1.8563352434228215	3.316736804746162	0.8282685785954275	5.130783982490578	0.6181900051705616	1.763619989658876	0.19638201077336562	0.39484063655746987	0.18863225288982272	0.4163054202841582	0.23379255983703576	-20699.611189226613	-18725.710265987	-33.494471215451725
98930000	-39707.218676250006	-270.7418451382295	-39436.47683111177	2.9003480168888824	0.7258923304073042	0.9969351823987382	1.3336795822908452	1.7327384464991	2.966372530839663	0.9439256784686672	4.6692576430304396	0.6228916688433778	1.7542166623132436	0.19636661031360564	0.32997953776356176	0.19088114265997927	0.3503930089725286	-0.02097158977546894	-20713.400785949776	-18723.076045161997	-30.407117128532494
98940000	-39705.25819934086	-270.70053214519464	-39434.557667195666	2.5760027308640012	0.7389468285763188	1.000650303097605	1.4376961525446053	1.9013970909595859	3.1471134929179976	0.9439256784686672	5.406303506413658	0.6278539441088363	1.7442921117823265	0.2008183504731373	0.3690478022339831	0.1994221743662968	0.3808181965120289	0.1601854815508881	-20711.552518427554	-18723.00514876811	-28.681475627030174
98950000	-39690.415532157785	-271.5775556311297	-39418.83797652666	2.695321772443862	0.8142609921076378	1.0066683100778129	1.3069509124614016	1.8759829951625207	3.19134887536499	0.9042276874565001	5.1383656665290305	0.6261756693137552	1.7476486613724886	0.20823655565351643	0.42515864775145246	0.19813639706623778	0.4546084469656018	-0.15511486956816553	-20687.490925214766	-18731.34705131189	-29.772690273792268
98960000	-39695.8166820013	-272.84440473875935	-39422.97227726254	2.8300061261887275	0.8160668600713041	1.0042169839865804	1.3061285312937767	1.834591695031401	3.1985987500002055	0.8232100116171129	5.425806838502458	0.6174962914511197	1.7650074170977597	0.2038143038912604	0.4393059573225703	0.18991042766023747	0.4010375554296436	-0.06286265620146872	-20709.298058400003	-18713.674218862536	-30.734576670516983
98970000	-39697.70922408381	-270.8832689840372	-39426.825955099775	2.492632145334341	0.8390636827414114	0.9788241464550302	1.4071214637705332	1.9001373321891866	3.225957463900428	0.8849471681618504	4.618506016342987	0.6176199724270343	1.7647600551459306	0.21786674452960703	0.39811040982514834	0.21091923925888625	0.37142374463579114	0.08523733553770893	-20699.406863539098	-18727.419091560674	-28.188519390865032
98980000	-39682.21982728283	-268.96324196792045	-39413.25658531491	2.5646735154470237	0.801161825549237	0.99046760670197	1.4673682399002261	1.8663188724057558	3.162129695243554	0.8849471681618504	4.729142662423193	0.6215339789350832	1.7569320421298327	0.19497071985833433	0.3853036072762049	0.2061194739872457	0.3656228658551899	-0.0940199885097432	-20704.222726462325	-18709.033858852592	-27.93548748945171
98990000	-39694.65787562226	-268.064900583107	-39426.59297503915	2.5292891402102438	0.8380527987812241	0.991619379418525	1.4605445844759744	1.7055894471591106	3.162129695243554	0.8667453237224799	4.2421877642098025	0.6093620196658142	1.7812759606683708	0.19350247481511723	0.41505619454083337	0.2048492330927535	0.37268246200568766	0.07517999796662327	-20697.15104591676	-18729.441929122397	-28.126809068484498
99000000	-39703.79024037862	-269.1289726871853	-39434.66126769144	2.3870507575951927	0.7244883736402549	1.0089915641099363	1.1242427454036719	1.7062343695021833	3.170313411916173	0.8275518890921425	5.046971693555796	0.6205347799902644	1.7589304400194703	0.20034434525158396	0.46979590505270746	0.20968000424374966	0.4284276056347843	-0.18417869849517932	-20690.378646715293	-18744.28262097614	-27.419831490318707
99010000	-39694.85113000586	-271.91473183816845	-39422.936398167694	2.7490996561550944	0.8139532521828348	1.0119858995092943	1.3124866165779148	1.7960476044850742	3.20329154833419	0.9199923801738453	4.196487878062121	0.6127353529808113	1.7745292940383766	0.1755968900336354	0.46633498380323324	0.1943641439688523	0.4619584178652608	-0.10747950854297694	-20706.01771558883	-18716.918682578864	-31.370205133493187
99020000	-39695.413625431196	-275.03734832654925	-39420.376277104646	2.929317460577352	0.9124191389449422	0.9963133714680796	1.1490532908098643	1.8316738177435379	3.247528264956139	0.8000028802070955	6.029467390601818	0.6114249965733158	1.7771500068533674	0.17257656111657188	0.4582271434231379	0.18707197156764435	0.4622747059201853	-0.07075221892359601	-20712.093161564244	-18708.283115540402	-31.726390296112136
99030000	-39715.092999951165	-278.8698290341583	-39436.22317091701	3.0019872718469403	0.8924527351824577	1.0076583466786322	1.8261644769458663	1.921067556453945	3.0703339432269683	0.873942075165418	6.300405130457723	0.6120134851056911	1.775973029788617	0.16911727003854066	0.4016209458242828	0.18398912610021156	0.4421634410754249	-0.15905050918771257	-20706.88240538674	-18729.34076553027	-34.82428826363165
99040000	-39695.42896265037	-274.04038979294245	-39421.388572857424	3.2161420782238546	0.8356981946822752	0.9953627724476819	1.0532132502041416	1.7383099906066617	3.126690979908586	0.9257565921177515	5.794248496705148	0.6173391899334865	1.7653216201330262	0.19893341386596933	0.39671603548914924	0.19491543472460984	0.44599442332237504	-0.07684653950298898	-20689.999549728967	-18731.389023128457	-31.17451367547147
99050000	-39696.046773903785	-276.61724053032395	-39419.42953337346	2.6306234687221965	0.7753455535886686	1.0118827478752233	2.272619178069114	1.8207718779589406	2.9544600667630188	0.9272712987286743	4.5731621798817335	0.639898530384756	1.7202029392304872	0.19447348779791368	0.37550940954256845	0.19467290745449348	0.4088034060085271	-0.08054150522902472	-20702.992256271304	-18716.437277102155	-35.66669172786718
99060000	-39695.00701576129	-270.01974851446124	-39424.987267246834	2.8054532843594715	0.8922531840090068	0.9886888490401976	1.6210430915860439	1.881796399165472	3.201297688101126	0.8436784591278295	4.5731621798817335	0.6247595554152949	1.7504808891694092	0.19798969956564808	0.314386962936915	0.20456841757598362	0.33797850605790525	0.16481013101491246	-20701.279680108473	-18723.707587138357	-29.393774162315005
99070000	-39695.67711912574	-275.421759764504	-39420.25535936124	3.066837339457175	0.7884282135793679	0.9752067418395398	1.2049534614853084	1.8775398006872166	2.993102278112904	0.8063827851015009	5.349431441191513	0.6387017103917328	1.7225965792165334	0.20193861770194746	0.3188101282599426	0.18957710643285933	0.3507573970869524	0.043509195859969256	-20708.299782080147	-18711.955577281093	-30.895251247262326
99080000	-39705.05366690098	-271.6096670896885	-39433.443999811294	2.790617353718678	0.9158800927561721	0.9943223080093889	1.1262143422625628	1.9339573890696542	2.9961377834995133	0.8000928237561722	5.038352296561248	0.6035162590925951	1.792967481814809	0.21158048463099235	0.37959743934565415	0.1974056092147178	0.40938065890340547	-0.049106812299747366	-20688.46253635091	-18744.981463460383	-30.47186738479051
99090000	-39701.44888774372	-272.08999803402907	-39429.35888970969	2.9754569997023546	0.808084900399889	0.9951310593297156	1.1863803589430357	1.9549362825577574	3.013895498134988	0.8653075700196399	4.7005359500570725	0.6389458326119697	1.7221083347760597	0.2038029928538384	0.39348448483012005	0.19140755504745036	0.3718696691520405	-0.08362216379381983	-20700.9543638941	-18728.404525815597	-31.482744660187812
99100000	-39696.490282577164	-271.1712741737247	-39425.319008403436	2.931156108877728	0.8081650708569327	1.0017909780167011	0.9809246287870308	1.9119451515649593	3.0389066433551535	0.8653075700196399	4.836583906798855	0.6149065767723128	1.7701868464553736	0.21028019873288795	0.42513108231442287	0.20616360755965427	0.4459914237766273	-0.20547852101045827	-20707.60489122902	-18717.714117174415	-30.29863782711153
99110000	-39701.50498936534	-275.6292128860553	-39425.87577647928	3.3273878867295936	0.868193181551887	1.004819519211903	1.0138689358947537	1.6737862545183135	3.191150331901358	0.8788101943507248	5.590894686565322	0.6093130844308605	1.781373831138278	0.1906775162046754	0.35823521396055963	0.18550050106143032	0.3906170374472192	0.05654434035867869	-20703.676550150776	-18722.199226328503	-33.361810902275025
99120000	-39702.254006724776	-273.4526645849083	-39428.801342139865	3.013293365961315	0.7461316951964955	1.00812772999942	1.120009584602559	1.793398831759338	3.0322935561510587	0.8772243266841446	4.573522865899681	0.62875484447213	1.742490311055739	0.17694289008174294	0.33171649590979263	0.17662940874425864	0.35042819263303315	-0.11080832080791192	-20707.74445440153	-18721.056887738338	-33.09209142942317
99130000	-39701.55398223753	-275.89540027486174	-39425.65858196266	3.3587659874372338	0.7745020875922637	1.0060348116933566	1.0308515523395858	1.8424752421276118	3.112483142548343	0.863435790048505	5.408209962797132	0.6367282060739226	1.726543587852154	0.18062474381121993	0.3574629253147168	0.17727436148775574	0.38449455910235664	-0.1901721918067787	-20710.702425722324	-18714.956156240336	-33.917350882908444
99140000	-39699.24904451687	-278.4757894441916	-39420.77325507268	2.9648650406776813	0.7834000141276936	0.9965497468385451	1.4592075731941039	1.7414282161290522	3.250417288493374	0.8819159918131183	7.591616273819173	0.6270477541107151	1.7459044917785689	0.1910552523914889	0.41941897206097817	0.18602885827392668	0.45760382069244515	0.05204636395339906	-20694.266003300887	-18726.507251771796	-32.03720824001221
99150000	-39702.90201969434	-274.70177576136456	-39428.20024393297	2.918176702913097	0.7020454481485094	0.9925424156022696	1.343437729570931	1.9101880948517524	3.340897733314926	0.8203765676000172	5.440306844367315	0.6190373372133444	1.7619253255733103	0.19069678775855292	0.4547074837076759	0.18431148851221424	0.5171816781867967	-0.0972525796148647	-20702.026359136846	-18726.173884796128	-32.268919517853384
99160000	-39699.10886174699	-276.0955454833934	-39423.01331626359	3.0089996612910896	0.8041159360135592	1.0097585969009004	0.9125737186691524	1.8401727876122056	3.107083595007511	0.8266365287892294	4.774859208087239	0.625987791498129	1.7480244170037411	0.17963144238565434	0.4444015173447185	0.1780036050770773	0.46000160485601804	-0.0017305252752670504	-20701.206961830067	-18721.806354433527	-34.90371916862338
99170000	-39697.54930269687	-270.6351534965075	-39426.91414920036	3.2193294461436524	0.7844974516531813	0.9912101410004576	1.3236212668853844	1.8276453024140762	3.3764553408784983	0.8808781054096397	4.851579885663195	0.6285802319807595	1.74283953603848	0.20680032708709692	0.4594743543311528	0.2014909690247382	0.46062139125591356	0.03303508903846085	-20692.83025632459	-18734.083892875773	-29.158451674473305
99180000	-39702.1315475208	-273.0749885156618	-39429.05655900514	3.162543829667248	0.8166342862091289	1.0123301516419967	1.209229353467641	1.766666198259259	3.0582091932282074	0.9133674338985576	4.542333608891299	0.632635149457411	1.7347297010851772	0.1885448017217606	0.36090036796095215	0.18799498868089595	0.3833244405114962	0.003685529917604619	-20717.087679238135	-18711.968879767002	-32.18927637910572
99190000	-39700.31873177146	-274.3709594843126	-39425.94777228715	3.114102366654722	0.7899383311651851	0.987380173995231	1.4774987348178394	1.8293290871026053	3.240069168546882	0.9036377572157464	4.245692922464772	0.6277871240323392	1.7444257519353208	0.17856934316074596	0.3064830256942448	0.18271574437161928	0.3358979546062512	0.07100656181044637	-20699.53458497912	-18726.413187308037	-34.154280120136654
99200000	-39695.17838166288	-270.8212162030315	-39424.35716545985	2.6597780138956253	0.766478620902863	0.9904580577791083	1.0366225342746223	1.8293290871026053	3.2663684762740592	0.8245767869974239	4.784183256349843	0.617748128779764	1.764503742440471	0.18516637577464168	0.401063462253243	0.20340815475145232	0.40925146991235195	-0.040260008155394406	-20693.364129700753	-18730.9930357591	-29.735095965846263
99210000	-39695.296321482914	-269.81866637229393	-39425.47765511062	2.6055132513660997	0.9087586593470158	0.9952746668800927	1.1583180592076503	1.7836441143263624	3.115516631228083	0.890574076566541	4.906902585371362	0.6185364187827861	1.762927162434427	0.19248456184290813	0.4026018313749622	0.20548461000147306	0.42229375287569504	-0.05808263854878996	-20705.470136984986	-18720.007518125636	-28.76147514090752
99220000	-39692.78195315715	-269.10777723272446	-39423.674175924425	2.8632524856394967	0.8528410630179339	0.9827461030839993	1.3993751175821743	1.868137203950008	3.115516631228083	0.890574076566541	4.472644881124988	0.5935440818191261	1.812911836361747	0.19567774333059867	0.3783366702031643	0.20392046663523702	0.37259405733814666	0.0398922709928911	-20701.048563631317	-18722.625612293108	-27.574004839322217
99230000	-39698.701751701556	-272.85644434771154	-39425.84530735385	2.91142044326466	0.8071020038524913	0.9965769994829552	1.032934548032404	1.8576229318253976	3.074945071816154	0.8894648691646683	5.639064705055622	0.6202193027702595	1.7595613944594801	0.1938952822637518	0.3329153501281227	0.19748132990191938	0.36928498954291744	0.061189120039410974	-20698.828994266605	-18727.016313087242	-30.581621382470708
99240000	-39703.1617184327	-277.27111312033276	-39425.890605312365	2.9689661558667764	0.889619466464313	1.030004534730142	1.3015114973136404	1.8244986487987895	3.074945071816154	0.8601893093421994	4.982288885877788	0.605006812668865	1.789986374662269	0.1918719134984373	0.41154144477003074	0.19272518276377834	0.394614201620131	0.10541259781788163	-20699.116102840017	-18726.774502472344	-31.78540192650097
99250000	-39691.10245923401	-272.03840819143545	-39419.06405104257	2.754574377840609	0.8679324224798592	0.9982298937621993	1.3429934044866854	1.7759987889290993	3.0161297746621623	0.8513197661181804	5.368645294556657	0.6267342292309226	1.746531541538154	0.19540380825442624	0.3549004235148409	0.18745549917383947	0.3574018204649776	0.2217849607898095	-20703.338676044903	-18715.725374997673	-30.40942222297523
99260000	-39702.06395048224	-274.76638234058026	-39427.29756814166	2.982952952178702	0.827177596854134	0.9917550900995717	0.9438612774844896	1.8937527255128697	3.3400405523577836	0.9059200778531932	4.590143484559356	0.5999988546343197	1.8000022907313598	0.18501200077540494	0.3620785891879764	0.1818750766094695	0.35524198378005234	-0.08691353343994235	-20708.34861750282	-18718.94895063884	-34.08624900212319
99270000	-39708.905563640896	-276.3264066555771	-39432.57915698532	3.0633073805392748	0.8870350009187544	0.9913042047624507	1.167878676336069	1.7596405159722943	3.4070134362977984	0.8515732084773814	5.502462905115483	0.632922775117555	1.734154449764889	0.17086163749991862	0.4036162412167118	0.17387433982115238	0.3675536940325598	0.10804080438307416	-20704.82231658439	-18727.756840400925	-33.79985259498507
99280000	-39690.23716277731	-275.5458300535019	-39414.69133272381	2.968297539683811	0.9070269867450574	0.9988042801243788	1.3152502633962757	1.9517713812094493	3.2183790213772814	0.8130086812360305	5.411514280136314	0.6295170925582201	1.740965814883559	0.1752766707324691	0.3714916636411956	0.1778194155733197	0.37339079905620337	-0.15170588270966368	-20696.8111801128	-18717.880152611007	-33.723542165740604
99290000	-39696.47435840558	-276.1601044849882	-39420.314253920595	3.1883722074291523	0.932009848740939	1.0070038870931717	1.1497155940867951	1.734719358946741	3.093678142115205	0.8615940828417696	5.039908204762525	0.6410110896819272	1.7179778206361447	0.16425539181827914	0.40273850003138395	0.1721348633226968	0.3857715234250078	0.12746262852997467	-20689.272418141416	-18731.04183577918	-34.773184267503495
99300000	-39699.21100972341	-274.0753156746408	-39425.13569404877	3.214091591784181	0.9054995786132747	0.992475286002791	1.2693077214282522	1.7624398594657482	3.0697145109919086	0.8189750010060733	5.018018221241808	0.6221509599549684	1.7556980800900623	0.1684724514527318	0.44042484579135494	0.1798211585920797	0.38370397239147835	-0.053016690745860115	-20708.558861033885	-18716.576833014882	-32.681491002727626
99310000	-39692.89759984114	-276.9176314558209	-39415.97996838532	3.2078289552434422	0.8884528104595345	1.0111451594557752	1.4395184761732607	1.7541759880741659	3.1682556159936643	0.8189750010060733	5.018018221241808	0.5941786779381538	1.8116426441236915	0.18047462441728332	0.4483059028255294	0.17870068056337013	0.4243332729725043	0.08870895270870754	-20701.030229910808	-18714.94973847451	-35.11225411541529
99320000	-39694.72138345348	-276.25510451054754	-39418.46627894293	3.1161405622918497	0.9155856346611769	1.0091487546308062	1.0997984349079286	1.7307047092508185	2.9758472056341243	0.8234632969427725	5.018018221241808	0.5966626294864024	1.8066747410271944	0.16670401324454387	0.35727173125858225	0.16646812564231253	0.3482585255030543	0.1379616980953263	-20695.404698977443	-18723.061579965484	-34.99351178943265
99330000	-39699.90788342055	-276.51839039494627	-39423.38949302561	2.9515614546837736	0.8490280601884901	0.9900585921455505	0.9580107254396457	1.6998421621702822	2.9758472056341243	0.8628405334000867	5.120212947144878	0.6178471658558522	1.7643056682882947	0.17696871578215267	0.3814407843822158	0.17429792354297624	0.4211204202023461	0.022350894964740867	-20692.82308777258	-18730.56640525303	-34.858070627664695
99340000	-39698.2254893927	-275.7268381301241	-39422.49865126258	3.1484290722194497	0.8620195559789869	0.9942263408673121	1.1274352427955077	1.6998421621702822	3.029598518558559	0.8569851328983429	4.9150347543444335	0.6324179185533628	1.7351641628932735	0.17758715416053147	0.37388134455596617	0.1768485149287085	0.35822015358549286	-0.15675131384476973	-20721.011765772608	-18701.486885489972	-34.81739427420357
99350000	-39698.878524678184	-281.3913772436137	-39417.48714743457	3.217768722421187	0.8887655439308757	0.9909728330815062	0.8350320998580878	1.838943338117336	3.0321334135416365	0.842940692162666	6.049338172546207	0.6344560513537818	1.7310878972924355	0.17456790143640452	0.4070911434878068	0.16919649502108938	0.4415926869398265	-0.16159096461664704	-20696.386931369743	-18721.100216064828	-37.84529091116108
99360000	-39696.71154179746	-275.46604702861725	-39421.24549476884	3.0300465717891485	0.8500197859717743	0.9993640854877797	1.1629569915240314	1.7721350842361658	3.1583166402790854	0.9335422206232159	5.45168159358457	0.6269774038326641	1.746045192334671	0.18518336236471683	0.3800365720551554	0.18391687424690817	0.3636808882483625	-0.032965797034297556	-20719.359858260785	-18701.885636508054	-33.39487675689145
99370000	-39700.832083348694	-270.9611583784619	-39429.87092497023	2.8456403450586216	0.8858697033947205	0.9882095227841212	1.3183719091795596	1.8754271712280264	2.9254535669990176	0.9335422206232159	4.7879356791800305	0.63126058824918	1.7374788235016392	0.1945145487943479	0.32527436711343405	0.1944457395406879	0.32414054308319346	-0.022739522733691047	-20706.21812601228	-18723.652798957948	-29.737164731020844
99380000	-39689.84534151619	-274.43977615299445	-39415.405565363195	3.397749276632719	0.9384356404941109	0.9932436694317031	1.5785822123259217	1.7786350632166845	3.336140477417459	0.8414527248103028	5.629471924355936	0.6134535695307725	1.7730928609384542	0.1933580164231757	0.412971783920563	0.19004405364035065	0.39435017061968825	-0.11143595818673833	-20689.809007429067	-18725.59655793413	-31.81618645645948
99390000	-39695.069162071624	-270.2509342867617	-39424.81822778486	2.8063795543787093	0.9419836993651963	1.0037939668021414	1.3064694695488095	1.8336737886483583	3.1393622100043572	0.8284063950048921	5.459899547039074	0.6099327177442654	1.7801345645114683	0.21531956576684977	0.4161924052042235	0.2093239087860406	0.4510304585611915	-0.10477797721187543	-20708.51031211522	-18716.30791566964	-28.170245558674853
99400000	-39692.60277969956	-271.6432326108952	-39420.95954708867	3.018216857552754	0.8678807001815562	0.9902585192015	1.0677753049986234	1.8314419300360019	3.365534102124433	0.8541847985031551	4.653602146989182	0.6269783915397402	1.7460432169205187	0.19043027260396098	0.44447779824466926	0.19707329700292903	0.4260200905007919	0.01732380472998082	-20699.195755307537	-18721.763791781133	-30.575025225371085
99410000	-39692.429443558176	-268.07181153614346	-39424.35763202203	2.8935869546616035	0.870877919336717	0.9900108548305065	1.338746971489956	1.8314419300360019	3.3207114595993508	0.8285567641666266	4.218184720653422	0.6258821119528254	1.7482357760943483	0.20359260599163467	0.38473037981657643	0.204787260603728	0.37039158325169047	-0.020637374460500377	-20691.875152493867	-18732.482479528167	-28.09569652887975
99420000	-39701.96210529758	-271.98963441148595	-39429.97247088609	3.1718088546019194	0.9735285661820756	1.0153399976743265	1.5003555699663336	1.7284384127988668	3.164149943492712	0.8685592157818187	5.02548195224295	0.6190786489455865	1.761842702108826	0.21596686712618846	0.4313695062617898	0.20461267995846835	0.41774422089933266	-0.1123745110563599	-20713.08970376023	-18716.88276712586	-29.582192924743183
99430000	-39687.06078409725	-269.35046981232557	-39417.71031428492	2.766440507874357	0.8541109081291641	0.9990446469257362	1.2285190061106281	1.8304078880060173	3.1839443816726356	0.8389265380047349	5.314464096099021	0.6162374276048842	1.7675251447902307	0.20901758629541933	0.4036367750446573	0.20482476927847681	0.43905535903394305	-0.11734225085820334	-20692.62872817747	-18725.081586107455	-27.637391423870547
99440000	-39696.030431348	-265.50594118869213	-39430.52449015931	2.7447606317553217	0.7965213839002315	1.0076463197328536	1.2374302619199473	1.853595420372934	3.083871446625354	0.8389265380047349	4.313230193656955	0.6310594242453234	1.7378811515093524	0.23238432726269015	0.48939776578234134	0.21747858684434843	0.5150070244574682	-0.11163032037667321	-20702.46953977394	-18728.054950385365	-25.265031974032375
99450000	-39688.102200270994	-268.82925220626913	-39419.272948064725	2.4555977118485357	0.7922124043626985	1.0113859328228472	1.7817871058652885	1.7423525758681457	3.2321456712612235	0.8530933257839581	5.211025275242915	0.6098905212990869	1.7802189574018252	0.2240539325999458	0.4776763581552908	0.21627299301274247	0.4958639832676272	-0.055125913277329144	-20698.075334793342	-18721.197613271386	-26.437285948249613
99460000	-39693.45845632506	-271.27683650739294	-39422.18161981767	2.6635214022619738	0.9281717153907961	0.9880282044696171	1.3741248702641462	1.7795417522916195	3.2313242424670925	0.8778243478294347	5.468381380533176	0.628078589649329	1.743842820701341	0.20932946152032067	0.44106332138339316	0.20144648470539003	0.4479713525353163	0.005644688761828868	-20703.65771617025	-18718.523903647416	-28.366214583888418
99470000	-39699.818938051314	-267.0032866345652	-39432.81565141675	2.789166972336568	0.8770572671335095	0.9949048489791629	1.461313110413714	1.8566078340926082	3.2313242424670925	0.881186057945557	4.4529925683756275	0.6218047974347084	1.7563904051305823	0.216339355166401	0.3797379363664709	0.21700574430297517	0.4044875577639497	-0.05636181320927047	-20695.667267744997	-18737.148383671756	-26.85364220245336
