"accession"	"species"	"organ"	"sex"	"gene"	"genelength"	"reads"	"relex"	"normalized"
"805"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Cuff"	1146	18	0.0157068062827225	0.000450109504252527
"806"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Mael"	1329	31	0.0233258088788563	0.000668447046571159
"807"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Tejas"	1410	29	0.0205673758865248	0.000589398710178427
"808"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Vret"	2124	74	0.0348399246704331	0.000998406737775458
"809"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Ago2e"	2310	0	0	0
"810"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Ago2ab"	2310	2417	1.04632034632035	0.0299843726276575
"811"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_Ago2f"	2310	1	0.000432900432900433	1.24056154851707e-05
"812"	"DRR0055213"	"Dobs"	"heads"	"male"	"Dobs_rpl32"	402	14028	34.8955223880597	1
"813"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Armi"	3519	313	0.088945723216823	0.00137017859952341
"814"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Arx"	498	134	0.269076305220884	0.00414502892009485
"815"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Cuff"	1146	5	0.0043630017452007	6.72105572337017e-05
"816"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Mael"	1329	161	0.121143717080512	0.00186617773859464
"817"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Tejas"	1410	11	0.00780141843971631	0.000120178196381283
"818"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Vret"	2124	88	0.0414312617702448	0.00063823448925653
"819"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2e"	2310	0	0	0
"820"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2ab"	2310	1472	0.637229437229437	0.00981630264278946
"821"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2f"	2310	0	0	0
"822"	"DRR0055214"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_rpl32"	402	26096	64.9154228855721	1
"823"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Armi"	3519	412	0.117078715544189	0.0020559865301749
"824"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Arx"	498	135	0.271084337349398	0.0047604361180525
"825"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Cuff"	1146	3	0.00261780104712042	4.59704709480346e-05
"826"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Mael"	1329	138	0.103837471783296	0.00182346075733378
"827"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Tejas"	1410	10	0.00709219858156028	0.0001245441127812
"828"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Vret"	2124	108	0.0508474576271186	0.000892917961126232
"829"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2e"	2310	1	0.000432900432900433	7.60204324768365e-06
"830"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2ab"	2310	1625	0.703463203463203	0.0123533202774859
"831"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_Ago2f"	2310	0	0	0
"832"	"DRR0055215"	"Dobs"	"3rd_instar_larvae"	"female"	"Dobs_rpl32"	402	22892	56.9452736318408	1
"833"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Armi"	3519	441	0.125319693094629	0.0016464643644696
"834"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Arx"	498	114	0.228915662650602	0.00300751998122564
"835"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Cuff"	1146	14	0.012216404886562	0.000160500515210076
"836"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Mael"	1329	161	0.121143717080512	0.00159159991719608
"837"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Tejas"	1410	13	0.00921985815602837	0.000121131543850036
"838"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Vret"	2124	134	0.0630885122410546	0.000828864040816522
"839"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2e"	2310	0	0	0
"840"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2ab"	2310	1597	0.691341991341991	0.00908292962021964
"841"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2f"	2310	0	0	0
"842"	"DRR0055216"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_rpl32"	402	30598	76.1144278606965	1
"843"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Armi"	3519	299	0.0849673202614379	0.0011927528283374
"844"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Arx"	498	135	0.271084337349398	0.00380542318030722
"845"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Cuff"	1146	5	0.0043630017452007	6.12468729814813e-05
"846"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Mael"	1329	140	0.105342362678706	0.00147877325826168
"847"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Tejas"	1410	13	0.00921985815602837	0.000129426370734484
"848"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Vret"	2124	107	0.050376647834275	0.00070717646504098
"849"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2e"	2310	0	0	0
"850"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2ab"	2310	1200	0.519480519480519	0.0072923549544704
"851"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_Ago2f"	2310	0	0	0
"852"	"DRR0055217"	"Dobs"	"3rd_instar_larvae"	"male"	"Dobs_rpl32"	402	28637	71.2363184079602	1
"853"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Armi"	3519	6984	1.9846547314578	0.0362930993061018
"854"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Arx"	498	1440	2.89156626506024	0.0528776617638274
"855"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Cuff"	1146	335	0.292321116928447	0.0053456347634643
"856"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Mael"	1329	3543	2.66591422121896	0.0487511948746769
"857"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Tejas"	1410	837	0.593617021276596	0.0108553901902921
"858"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Vret"	2124	1535	0.722693032015066	0.0132157848733138
"859"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2e"	2310	0	0	0
"860"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2ab"	2310	2854	1.23549783549784	0.0225933735099909
"861"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2f"	2310	0	0	0
"862"	"DRR0055218"	"Dobs"	"ovaries"	"female"	"Dobs_rpl32"	402	21983	54.68407960199	1
"863"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Armi"	3519	9267	2.63341858482523	0.0594905462826493
"864"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Arx"	498	1233	2.47590361445783	0.0559321861765692
"865"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Cuff"	1146	242	0.211169284467714	0.00477044407732627
"866"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Mael"	1329	4014	3.02031602708804	0.0682307975773751
"867"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Tejas"	1410	1202	0.852482269503546	0.0192580990357081
"868"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Vret"	2124	1723	0.81120527306968	0.0183256262868228
"869"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2e"	2310	0	0	0
"870"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2ab"	2310	3408	1.47532467532468	0.0333284922439179
"871"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_Ago2f"	2310	0	0	0
"872"	"DRR0055219"	"Dobs"	"ovaries"	"female"	"Dobs_rpl32"	402	17795	44.2661691542289	1
"873"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Armi"	3519	927	0.263427109974425	0.00338439431798398
"874"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Arx"	498	155	0.311244979919679	0.00399873703827775
"875"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Cuff"	1146	24	0.0209424083769634	0.000269058746166164
"876"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Mael"	1329	200	0.150489089541008	0.00193341687425648
"877"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Tejas"	1410	20	0.0141843971631206	0.000182234824530983
"878"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Vret"	2124	132	0.0621468926553672	0.000798435629512868
"879"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Ago2e"	2310	0	0	0
"880"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Ago2ab"	2310	2477	1.07229437229437	0.0137763610630341
"881"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_Ago2f"	2310	0	0	0
"882"	"DRR0055220"	"Dobs"	"pupae"	"female"	"Dobs_rpl32"	402	31290	77.8358208955224	1
"883"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Armi"	3519	1397	0.396987780619494	0.00284518171915346
"884"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Arx"	498	136	0.273092369477912	0.00195723257795583
"885"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Cuff"	1146	19	0.0165794066317627	0.000118823366778424
"886"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Mael"	1329	190	0.142964635063958	0.0010246168421977
"887"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Tejas"	1410	26	0.0184397163120567	0.000132156067059721
"888"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Vret"	2124	132	0.0621468926553672	0.000445402129529829
"889"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Ago2e"	2310	1	0.000432900432900433	3.10256501089255e-06
"890"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Ago2ab"	2310	2524	1.09264069264069	0.0078308740874928
"891"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_Ago2f"	2310	0	0	0
"892"	"DRR0055221"	"Dobs"	"pupae"	"female"	"Dobs_rpl32"	402	56091	139.529850746269	1
"893"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Armi"	3519	1480	0.420574026712134	0.00335351393879479
"894"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Arx"	498	429	0.86144578313253	0.00686887505592029
"895"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Cuff"	1146	125	0.109075043630017	0.000869727220312342
"896"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Mael"	1329	436	0.328066215199398	0.00261588818054106
"897"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Tejas"	1410	63	0.0446808510638298	0.000356269877175095
"898"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Vret"	2124	431	0.202919020715631	0.00161800710741994
"899"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Ago2e"	2310	87	0.0376623376623377	0.000300306643531017
"900"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Ago2ab"	2310	3340	1.44588744588745	0.0115290136711908
"901"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_Ago2f"	2310	79	0.0341991341991342	0.000272692239528165
"902"	"DRR0055222"	"Dobs"	"pupae"	"male"	"Dobs_rpl32"	402	50416	125.412935323383	1
"903"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Armi"	3519	1552	0.4410343847684	0.00390924134405435
"904"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Arx"	498	241	0.483935742971888	0.00428951047724955
"905"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Cuff"	1146	110	0.0959860383944154	0.000850801213471104
"906"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Mael"	1329	433	0.325808878856283	0.00288790530505646
"907"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Tejas"	1410	73	0.0517730496453901	0.000458906047173215
"908"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Vret"	2124	360	0.169491525423729	0.00150233927679181
"909"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Ago2e"	2310	69	0.0298701298701299	0.000264762908909933
"910"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Ago2ab"	2310	2836	1.22770562770563	0.010882139270559
"911"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_Ago2f"	2310	104	0.045021645021645	0.000399062935168595
"912"	"DRR0055223"	"Dobs"	"pupae"	"male"	"Dobs_rpl32"	402	45353	112.818407960199	1
"913"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Armi"	3519	268	0.0761579994316567	0.00307384696501265
"914"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Arx"	498	76	0.152610441767068	0.00615957807132143
"915"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Cuff"	1146	5	0.0043630017452007	0.000176097058390631
"916"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Mael"	1329	66	0.0496613995485327	0.00200440588539259
"917"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Tejas"	1410	8	0.00567375886524823	0.000229001110826284
"918"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Vret"	2124	46	0.0216572504708098	0.000874117940689311
"919"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2e"	2310	0	0	0
"920"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2ab"	2310	1250	0.541125541125541	0.0218406091900068
"921"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2f"	2310	0	0	0
"922"	"DRR0055224"	"Dobs"	"thoraxes"	"female"	"Dobs_rpl32"	402	9960	24.7761194029851	1
"923"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Armi"	3519	198	0.0562659846547315	0.00207913648600074
"924"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Arx"	498	83	0.166666666666667	0.00615865428807795
"925"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Cuff"	1146	2	0.00174520069808028	6.44885265767325e-05
"926"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Mael"	1329	24	0.018058690744921	0.000667303399159687
"927"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Tejas"	1410	4	0.00283687943262411	0.000104828158094944
"928"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Vret"	2124	40	0.0188323917137476	0.000695893139895813
"929"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2e"	2310	4	0.00173160173160173	6.39860185774332e-05
"930"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2ab"	2310	1467	0.635064935064935	0.0234668723132736
"931"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_Ago2f"	2310	0	0	0
"932"	"DRR0055225"	"Dobs"	"thoraxes"	"female"	"Dobs_rpl32"	402	10879	27.0621890547264	1
"933"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Armi"	3519	157	0.0446149474282467	0.00156243652462367
"934"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Arx"	498	80	0.160642570281124	0.00562577866129559
"935"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Cuff"	1146	2	0.00174520069808028	6.11177524721903e-05
"936"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Mael"	1329	19	0.0142964635063958	0.000500668902306046
"937"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Tejas"	1410	4	0.00283687943262411	9.93488572101136e-05
"938"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Vret"	2124	35	0.0164783427495292	0.000577079343611006
"939"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2e"	2310	0	0	0
"940"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2ab"	2310	1009	0.436796536796537	0.0152968209593351
"941"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2f"	2310	0	0	0
"942"	"DRR0055226"	"Dobs"	"thoraxes"	"male"	"Dobs_rpl32"	402	11479	28.5547263681592	1
"943"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Armi"	3519	192	0.0545609548167093	0.00208018814836088
"944"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Arx"	498	76	0.152610441767068	0.0058184178291314
"945"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Cuff"	1146	4	0.00349040139616056	0.00013307486354861
"946"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Mael"	1329	19	0.0142964635063958	0.000545066230042783
"947"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Tejas"	1410	1	0.000709219858156028	2.70396797210474e-05
"948"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Vret"	2124	44	0.0207156308851224	0.000789803074337937
"949"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2e"	2310	0	0	0
"950"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2ab"	2310	1280	0.554112554112554	0.0211260666495871
"951"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_Ago2f"	2310	0	0	0
"952"	"DRR0055227"	"Dobs"	"thoraxes"	"male"	"Dobs_rpl32"	402	10544	26.228855721393	1
"953"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Armi"	3519	475	0.134981528843421	0.02300236311787
"954"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Arx"	498	1187	2.38353413654618	0.406180891433474
"955"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Cuff"	1146	199	0.173647469458988	0.0295914721163684
"956"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Mael"	1329	359	0.27012791572611	0.0460328198905876
"957"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Tejas"	1410	34	0.024113475177305	0.00410920602851912
"958"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Vret"	2124	225	0.105932203389831	0.0180520329642695
"959"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Ago2e"	2310	949	0.410822510822511	0.0700087534339336
"960"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Ago2ab"	2310	1434	0.620779220779221	0.105787726474458
"961"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_Ago2f"	2310	181	0.0783549783549784	0.0133525651965669
"962"	"DRR0055228"	"Dobs"	"testes"	"male"	"Dobs_rpl32"	402	2359	5.8681592039801	1
"963"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Armi"	3519	489	0.138959931798806	0.0340413726892871
"964"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Arx"	498	587	1.17871485943775	0.288752817485665
"965"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Cuff"	1146	83	0.0724258289703316	0.0177423420146699
"966"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Mael"	1329	338	0.254326561324304	0.0623030333043085
"967"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Tejas"	1410	33	0.0234042553191489	0.00573340075459956
"968"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Vret"	2124	247	0.116290018832392	0.0284878656737486
"969"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Ago2e"	2310	985	0.426406926406926	0.104458003909558
"970"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Ago2ab"	2310	1352	0.585281385281385	0.143377889630175
"971"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_Ago2f"	2310	183	0.0792207792207792	0.0194069184928417
"972"	"DRR0055229"	"Dobs"	"testes"	"male"	"Dobs_rpl32"	402	1641	4.08208955223881	1
"973"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Armi"	3519	2263	0.643080420574027	0.0222496195086289
"974"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Arx"	498	178	0.357429718875502	0.0123665330052459
"975"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Cuff"	1146	44	0.0383944153577661	0.00132838927393252
"976"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Mael"	1329	842	0.633559066967645	0.0219201949325237
"977"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Tejas"	1410	171	0.121276595744681	0.00419598859534914
"978"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Vret"	2124	309	0.145480225988701	0.00503339795571543
"979"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Ago2e"	2310	4	0.00173160173160173	5.99108267582319e-05
"980"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Ago2ab"	2310	3009	1.3025974025974	0.0450679194288799
"981"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_Ago2f"	2310	1	0.000432900432900433	1.4977706689558e-05
"982"	"DRR0055230"	"Dobs"	"adults"	"female"	"Dobs_rpl32"	402	11619	28.9029850746269	1
"983"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Armi"	3519	3737	1.06194941744814	0.0309036966710693
"984"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Arx"	498	298	0.598393574297189	0.0174137988176828
"985"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Cuff"	1146	93	0.081151832460733	0.00236159234466589
"986"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Mael"	1329	1279	0.962377727614748	0.028006069675773
"987"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Tejas"	1410	266	0.188652482269504	0.00548995930739398
"988"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Vret"	2124	432	0.203389830508475	0.00591882958335072
"989"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Ago2e"	2310	2	0.000865800865800866	2.51955949074814e-05
"990"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Ago2ab"	2310	3037	1.31471861471861	0.0382595108670105
"991"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_Ago2f"	2310	0	0	0
"992"	"DRR0055231"	"Dobs"	"adults"	"female"	"Dobs_rpl32"	402	13814	34.363184079602	1
"993"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Armi"	3519	1290	0.366581415174766	0.0235785166240409
"994"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Arx"	498	422	0.847389558232932	0.0545040963855422
"995"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Cuff"	1146	109	0.0951134380453752	0.00611769633507853
"996"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Mael"	1329	590	0.443942814145974	0.0285544018058691
"997"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Tejas"	1410	69	0.048936170212766	0.00314757446808511
"998"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Vret"	2124	567	0.266949152542373	0.0171701694915254
"999"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Ago2e"	2310	1644	0.711688311688312	0.0457757922077922
"1000"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Ago2ab"	2310	3628	1.57056277056277	0.101018597402597
"1001"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_Ago2f"	2310	444	0.192207792207792	0.0123628051948052
"1002"	"DRR0055232"	"Dobs"	"adults"	"male"	"Dobs_rpl32"	402	6250	15.547263681592	1
"1003"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Armi"	3519	1200	0.341005967604433	0.0235864416684415
"1004"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Arx"	498	353	0.708835341365462	0.0490281843133028
"1005"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Cuff"	1146	86	0.075043630017452	0.00519056078234957
"1006"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Mael"	1329	498	0.374717832957111	0.0259181983566343
"1007"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Tejas"	1410	52	0.0368794326241135	0.00255084857448273
"1008"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Vret"	2124	512	0.24105461393597	0.0166730823816689
"1009"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Ago2e"	2310	1257	0.544155844155844	0.0376377579749913
"1010"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Ago2ab"	2310	3194	1.38268398268398	0.0956364351409087
"1011"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_Ago2f"	2310	320	0.138528138528139	0.00958160903102404
"1012"	"DRR0055233"	"Dobs"	"adults"	"male"	"Dobs_rpl32"	402	5812	14.4577114427861	1
"1013"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Armi"	3507	4590	1.30881094952951	0.0140911937304796
"1014"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Arx1"	495	1	0.00202020202020202	2.17503208172321e-05
"1015"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Arx2"	501	210	0.419161676646707	0.0045128659659706
"1016"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Cuff1"	1119	52	0.0464700625558534	0.000500315690648394
"1017"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Cuff2"	1113	2	0.00179694519317161	1.93466465490204e-05
"1018"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Mael1"	1314	913	0.69482496194825	0.00748076958792676
"1019"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Mael2"	1113	667	0.599281221922731	0.00645210662409831
"1020"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Tejas1"	1782	378	0.212121212121212	0.00228378368580937
"1021"	"DRR0055234"	"Dpse"	"abdomens"	"female"	"Dpse_Tejas2"	1413	216	0.152866242038217	0.00164582045419565
